type,min_rho,max_rho,theta,isOmini,isThrough,cost,x,y,alpha
B4,0.0,33.3,0.582939970166106,0,0,55.0,30.205511323395,60.56304483140061,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,30.205511323395,60.56304483140061,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,30.205511323395,60.56304483140061,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,30.205511323395,60.56304483140061,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,30.205511323395,60.56304483140061,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,30.205511323395,60.56304483140061,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,30.205511323395,60.56304483140061,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,30.205511323395,60.56304483140061,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,30.205511323395,60.56304483140061,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,30.205511323395,60.56304483140061,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,30.205511323395,60.56304483140061,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,30.205511323395,60.56304483140061,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,30.205511323395,60.56304483140061,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,34.20695980323103,59.655529680071574,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,34.20695980323103,59.655529680071574,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,34.20695980323103,59.655529680071574,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,34.20695980323103,59.655529680071574,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,34.20695980323103,59.655529680071574,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,34.20695980323103,59.655529680071574,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,34.20695980323103,59.655529680071574,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,34.20695980323103,59.655529680071574,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,34.20695980323103,59.655529680071574,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,34.20695980323103,59.655529680071574,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,34.20695980323103,59.655529680071574,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,34.20695980323103,59.655529680071574,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,34.20695980323103,59.655529680071574,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,34.20695980323103,59.655529680071574,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,34.20695980323103,59.655529680071574,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,34.20695980323103,59.655529680071574,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,34.20695980323103,59.655529680071574,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,34.20695980323103,59.655529680071574,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,34.20695980323103,59.655529680071574,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,34.20695980323103,59.655529680071574,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,34.20695980323103,59.655529680071574,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,34.20695980323103,59.655529680071574,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,34.20695980323103,59.655529680071574,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,34.20695980323103,59.655529680071574,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,34.20695980323103,59.655529680071574,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,34.20695980323103,59.655529680071574,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,35.40195980323103,64.39052968007158,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,35.40195980323103,64.39052968007158,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,35.40195980323103,64.39052968007158,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,35.40195980323103,64.39052968007158,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,35.40195980323103,64.39052968007158,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,35.40195980323103,64.39052968007158,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,35.40195980323103,64.39052968007158,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,35.40195980323103,64.39052968007158,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,35.40195980323103,64.39052968007158,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,35.40195980323103,64.39052968007158,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,35.40195980323103,64.39052968007158,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,35.40195980323103,64.39052968007158,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,35.40195980323103,64.39052968007158,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,35.40195980323103,64.39052968007158,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,35.40195980323103,64.39052968007158,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,35.40195980323103,64.39052968007158,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,35.40195980323103,64.39052968007158,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,35.40195980323103,64.39052968007158,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,35.40195980323103,64.39052968007158,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,35.40195980323103,64.39052968007158,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,35.40195980323103,64.39052968007158,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,35.40195980323103,64.39052968007158,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,35.40195980323103,64.39052968007158,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,35.40195980323103,64.39052968007158,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,35.40195980323103,64.39052968007158,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,35.40195980323103,64.39052968007158,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,36.524488676605,69.2469551685994,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,36.524488676605,69.2469551685994,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,36.524488676605,69.2469551685994,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,36.524488676605,69.2469551685994,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,36.524488676605,69.2469551685994,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,36.524488676605,69.2469551685994,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,36.524488676605,69.2469551685994,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,36.524488676605,69.2469551685994,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,36.524488676605,69.2469551685994,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,36.524488676605,69.2469551685994,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,36.524488676605,69.2469551685994,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,36.524488676605,69.2469551685994,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,36.524488676605,69.2469551685994,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,36.524488676605,69.2469551685994,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,36.524488676605,69.2469551685994,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,36.524488676605,69.2469551685994,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,36.524488676605,69.2469551685994,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,36.524488676605,69.2469551685994,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,36.524488676605,69.2469551685994,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,36.524488676605,69.2469551685994,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,36.524488676605,69.2469551685994,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,36.524488676605,69.2469551685994,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,36.524488676605,69.2469551685994,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,36.524488676605,69.2469551685994,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,36.524488676605,69.2469551685994,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,36.524488676605,69.2469551685994,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.43304632846687,87.7644946030024,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.43304632846687,87.7644946030024,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.43304632846687,87.7644946030024,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,25.43304632846687,87.7644946030024,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.43304632846687,87.7644946030024,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.43304632846687,87.7644946030024,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.43304632846687,87.7644946030024,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,25.43304632846687,87.7644946030024,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.43304632846687,87.7644946030024,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.43304632846687,87.7644946030024,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.43304632846687,87.7644946030024,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,25.43304632846687,87.7644946030024,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.43304632846687,87.7644946030024,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.43304632846687,87.7644946030024,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.43304632846687,87.7644946030024,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,25.43304632846687,87.7644946030024,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.43304632846687,87.7644946030024,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.43304632846687,87.7644946030024,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.43304632846687,87.7644946030024,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,25.43304632846687,87.7644946030024,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.43304632846687,87.7644946030024,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.43304632846687,87.7644946030024,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.43304632846687,87.7644946030024,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,25.43304632846687,87.7644946030024,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,25.43304632846687,87.7644946030024,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,25.43304632846687,87.7644946030024,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.37447489989544,83.5744946030024,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.37447489989544,83.5744946030024,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.37447489989544,83.5744946030024,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,24.37447489989544,83.5744946030024,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.37447489989544,83.5744946030024,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.37447489989544,83.5744946030024,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.37447489989544,83.5744946030024,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,24.37447489989544,83.5744946030024,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.37447489989544,83.5744946030024,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.37447489989544,83.5744946030024,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.37447489989544,83.5744946030024,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,24.37447489989544,83.5744946030024,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.37447489989544,83.5744946030024,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.37447489989544,83.5744946030024,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.37447489989544,83.5744946030024,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,24.37447489989544,83.5744946030024,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.37447489989544,83.5744946030024,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.37447489989544,83.5744946030024,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.37447489989544,83.5744946030024,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,24.37447489989544,83.5744946030024,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.37447489989544,83.5744946030024,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.37447489989544,83.5744946030024,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.37447489989544,83.5744946030024,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,24.37447489989544,83.5744946030024,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,24.37447489989544,83.5744946030024,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,24.37447489989544,83.5744946030024,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,23.315903471324013,79.38449460300241,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,23.315903471324013,79.38449460300241,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,23.315903471324013,79.38449460300241,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,23.315903471324013,79.38449460300241,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,23.315903471324013,79.38449460300241,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,23.315903471324013,79.38449460300241,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,23.315903471324013,79.38449460300241,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,23.315903471324013,79.38449460300241,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,23.315903471324013,79.38449460300241,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,23.315903471324013,79.38449460300241,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,23.315903471324013,79.38449460300241,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,23.315903471324013,79.38449460300241,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,23.315903471324013,79.38449460300241,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,23.315903471324013,79.38449460300241,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,23.315903471324013,79.38449460300241,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,23.315903471324013,79.38449460300241,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,23.315903471324013,79.38449460300241,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,23.315903471324013,79.38449460300241,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,23.315903471324013,79.38449460300241,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,23.315903471324013,79.38449460300241,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,23.315903471324013,79.38449460300241,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,23.315903471324013,79.38449460300241,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,23.315903471324013,79.38449460300241,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,23.315903471324013,79.38449460300241,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,23.315903471324013,79.38449460300241,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,23.315903471324013,79.38449460300241,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,22.257332042752584,75.1944946030024,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,22.257332042752584,75.1944946030024,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,22.257332042752584,75.1944946030024,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,22.257332042752584,75.1944946030024,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,22.257332042752584,75.1944946030024,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,22.257332042752584,75.1944946030024,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,22.257332042752584,75.1944946030024,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,22.257332042752584,75.1944946030024,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,22.257332042752584,75.1944946030024,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,22.257332042752584,75.1944946030024,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,22.257332042752584,75.1944946030024,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,22.257332042752584,75.1944946030024,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,22.257332042752584,75.1944946030024,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,22.257332042752584,75.1944946030024,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,22.257332042752584,75.1944946030024,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,22.257332042752584,75.1944946030024,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,22.257332042752584,75.1944946030024,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,22.257332042752584,75.1944946030024,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,22.257332042752584,75.1944946030024,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,22.257332042752584,75.1944946030024,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,22.257332042752584,75.1944946030024,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,22.257332042752584,75.1944946030024,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,22.257332042752584,75.1944946030024,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,22.257332042752584,75.1944946030024,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,22.257332042752584,75.1944946030024,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,22.257332042752584,75.1944946030024,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,21.198760614181154,71.0044946030024,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,21.198760614181154,71.0044946030024,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,21.198760614181154,71.0044946030024,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,21.198760614181154,71.0044946030024,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,21.198760614181154,71.0044946030024,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,21.198760614181154,71.0044946030024,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,21.198760614181154,71.0044946030024,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,21.198760614181154,71.0044946030024,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,21.198760614181154,71.0044946030024,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,21.198760614181154,71.0044946030024,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,21.198760614181154,71.0044946030024,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,21.198760614181154,71.0044946030024,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,21.198760614181154,71.0044946030024,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,21.198760614181154,71.0044946030024,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,21.198760614181154,71.0044946030024,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,21.198760614181154,71.0044946030024,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,21.198760614181154,71.0044946030024,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,21.198760614181154,71.0044946030024,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,21.198760614181154,71.0044946030024,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,21.198760614181154,71.0044946030024,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,21.198760614181154,71.0044946030024,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,21.198760614181154,71.0044946030024,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,21.198760614181154,71.0044946030024,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,21.198760614181154,71.0044946030024,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,21.198760614181154,71.0044946030024,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,21.198760614181154,71.0044946030024,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,20.140189185609728,66.8144946030024,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,20.140189185609728,66.8144946030024,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,20.140189185609728,66.8144946030024,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,20.140189185609728,66.8144946030024,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,20.140189185609728,66.8144946030024,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,20.140189185609728,66.8144946030024,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,20.140189185609728,66.8144946030024,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,20.140189185609728,66.8144946030024,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,20.140189185609728,66.8144946030024,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,20.140189185609728,66.8144946030024,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,20.140189185609728,66.8144946030024,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,20.140189185609728,66.8144946030024,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,20.140189185609728,66.8144946030024,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,20.140189185609728,66.8144946030024,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,20.140189185609728,66.8144946030024,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,20.140189185609728,66.8144946030024,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,20.140189185609728,66.8144946030024,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,20.140189185609728,66.8144946030024,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,20.140189185609728,66.8144946030024,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,20.140189185609728,66.8144946030024,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,20.140189185609728,66.8144946030024,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,20.140189185609728,66.8144946030024,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,20.140189185609728,66.8144946030024,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,20.140189185609728,66.8144946030024,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,20.140189185609728,66.8144946030024,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,20.140189185609728,66.8144946030024,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,19.0816177570383,62.624494603002404,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,19.0816177570383,62.624494603002404,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,19.0816177570383,62.624494603002404,3.141592653589793
B1,0.0,11.7,1.4172073526193958,0,0,40.0,19.0816177570383,62.624494603002404,4.71238898038469
B2,0.0,15.0,1.1763519158441782,0,0,45.0,19.0816177570383,62.624494603002404,0.0
B2,0.0,15.0,1.1763519158441782,0,0,45.0,19.0816177570383,62.624494603002404,1.5707963267948966
B2,0.0,15.0,1.1763519158441782,0,0,45.0,19.0816177570383,62.624494603002404,3.141592653589793
B2,0.0,15.0,1.1763519158441782,0,0,45.0,19.0816177570383,62.624494603002404,4.71238898038469
B3,0.0,25.0,0.7609635538695277,0,0,50.0,19.0816177570383,62.624494603002404,0.0
B3,0.0,25.0,0.7609635538695277,0,0,50.0,19.0816177570383,62.624494603002404,1.5707963267948966
B3,0.0,25.0,0.7609635538695277,0,0,50.0,19.0816177570383,62.624494603002404,3.141592653589793
B3,0.0,25.0,0.7609635538695277,0,0,50.0,19.0816177570383,62.624494603002404,4.71238898038469
B4,0.0,33.3,0.582939970166106,0,0,55.0,19.0816177570383,62.624494603002404,0.0
B4,0.0,33.3,0.582939970166106,0,0,55.0,19.0816177570383,62.624494603002404,1.5707963267948966
B4,0.0,33.3,0.582939970166106,0,0,55.0,19.0816177570383,62.624494603002404,3.141592653589793
B4,0.0,33.3,0.582939970166106,0,0,55.0,19.0816177570383,62.624494603002404,4.71238898038469
B5,0.0,50.0,0.39444441095071847,0,0,60.0,19.0816177570383,62.624494603002404,0.0
B5,0.0,50.0,0.39444441095071847,0,0,60.0,19.0816177570383,62.624494603002404,1.5707963267948966
B5,0.0,50.0,0.39444441095071847,0,0,60.0,19.0816177570383,62.624494603002404,3.141592653589793
B5,0.0,50.0,0.39444441095071847,0,0,60.0,19.0816177570383,62.624494603002404,4.71238898038469
B6,0.0,66.7,0.2984513020910304,0,0,65.0,19.0816177570383,62.624494603002404,0.0
B6,0.0,66.7,0.2984513020910304,0,0,65.0,19.0816177570383,62.624494603002404,1.5707963267948966
B6,0.0,66.7,0.2984513020910304,0,0,65.0,19.0816177570383,62.624494603002404,3.141592653589793
B6,0.0,66.7,0.2984513020910304,0,0,65.0,19.0816177570383,62.624494603002404,4.71238898038469
O1,0.0,8.0,6.283185307179586,1,0,38.0,19.0816177570383,62.624494603002404,0
O2,0.0,10.0,6.283185307179586,1,0,42.0,19.0816177570383,62.624494603002404,0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,18.09559124593953,58.3130246798138,0.0
B1,0.0,11.7,1.4172073526193958,0,0,40.0,18.09559124593953,58.3130246798138,1.5707963267948966
B1,0.0,11.7,1.4172073526193958,0,0,40.0,18.09559124593953,58.3130246798138,3.141592653589793
